melodic_variance,repeteadness_mean,repeteadness_variance,pitch_in_piece,weighted_abruptness,pitch_in_rules,branchiness_mean,branchiness_variance,melodic_mean,unweighted_abruptness,labels
0.138888889,2.869565217,0.510147011,17,12,1.166666667,2.333333333,0.222222222,1.166666667,12,American Folk
0.346020761,6,2.971088435,19,1,1.058823529,2.470588235,0.602076125,1.352941176,1,American Folk
0.620246914,10,8.489174195,14,1,2.555555556,3.288888889,1.538765432,2.044444444,3,American Folk
0.752834467,12,12.58468571,17,7,4,2.857142857,1.170068027,1.761904762,5,American Folk
1.577024221,9.03,7.827225252,23,1,4.776470588,3.482352941,2.36733564,2.305882353,10,American Folk
0.362469136,9,6.115107009,26,1,2.733333333,3.466666667,2.515555556,1.644444444,2,American Folk
0.583333333,1.797818182,0.149391041,16,12,4,2,1,1.5,12,American Folk
0.416666667,3,0.506666667,12,5,1.666666667,3,0.666666667,1.5,5,American Folk
0.395792242,8,5.262392409,22,2,3.384615385,3.282051282,1.894806049,1.743589744,12,American Folk
0.395555556,6.4,3.19118096,16,3,2.266666667,3.333333333,1.755555556,1.733333333,3,American Folk
0.567089581,20.81818182,35.27651214,31,7,4.411764706,3.137254902,1.608612072,2.039215686,16,American Folk
0.109375,2.65,0.5,8,1,0.125,2.25,0.4375,1.125,1,American Folk
0.56,14,16.06381685,22,3,3.42,3.4,1.8,2,3,American Folk
1.291255753,20,36.30065146,15,2,3.820512821,2.666666667,0.94017094,2.205128205,2,American Folk
0.618795666,14.76,18.03272716,24,12,4.634920635,3.206349206,1.846308894,1.984126984,9,American Folk
1.431301653,16,19.9215751,25,8,2.727272727,2.863636364,1.617768595,1.977272727,1,American Folk
0.492551985,17,25.69332652,24,10,4.843478261,3.92173913,4.36778828,2.269565217,5,American Folk
0.377342774,14,16.13265414,16,3,2.489795918,3.387755102,1.135360267,1.897959184,4,American Folk
0.484375,2.978571429,0.480406746,17,5,2.1875,2.875,1.609375,1.625,7,American Folk
1.133786848,6.2,3.254687131,10,3,2.19047619,3.142857143,1.360544218,2.238095238,5,American Folk
0.198347107,3,0.555555556,19,5,1.727272727,3.090909091,1.537190083,1.272727273,3,American Folk
0.876033058,18,30.42821042,31,5,7.106060606,3.272727273,1.683195592,2.181818182,3,American Folk
1.062065972,5,1.997912513,14,4,3.9375,3.333333333,2.263888889,2.354166667,2,American Folk
0.499375,9,6.466424948,28,3,2.725,3,1.8,1.725,5,American Folk
0.63519143,12,11.97254335,22,8,3.183098592,3.521126761,1.658004364,2.112676056,3,American Folk
0.586483932,14,15.96115634,19,2,2.913043478,3.217391304,1.735349716,1.97826087,1,American Folk
0.492194674,8,5.467120181,24,2,3.484848485,3.333333333,1.858585859,1.848484848,2,American Folk
0.222222222,2.55,0.45,6,6,1.111111111,2.888888889,0.987654321,1.333333333,6,American Folk
0.814814815,7,3.980182323,16,3,2.592592593,3.111111111,0.765432099,2,1,American Folk
2.826388889,9,6.703759817,24,3,2.958333333,2.5,0.416666667,2.083333333,3,American Folk
0.628639053,9,6.229758851,22,2,3.907692308,3.292307692,1.683786982,1.953846154,8,American Folk
0.349030471,3.91,1.159232373,47,40,2.842105263,3.684210526,3.900277008,1.421052632,36,American Folk
1.234375,9,6.107438017,12,5,3.1875,2.875,0.734375,2.125,5,American Folk
0.388504155,8.8,6.477967631,17,3,4.447368421,3.631578947,2.548476454,1.921052632,3,American Folk
1.551020408,7.857142857,5.069583673,19,5,2.714285714,2.857142857,0.979591837,1.857142857,4,American Folk
0.68515024,32.45454545,78.70219347,14,8,4.024096386,3.518072289,1.912323995,2.34939759,2,American Folk
0.331597222,10,8.8961678,17,10,2.708333333,2.833333333,1.388888889,1.541666667,1,American Folk
0.376731302,10.79166667,9.371627528,21,4,3.868421053,3.421052632,2.454293629,1.789473684,2,American Folk
0.770661157,12,12.48263474,24,3,3.318181818,3.5,1.840909091,1.954545455,10,American Folk
0.614958449,9.85,7.773668639,12,4,3.736842105,3.157894737,1.922437673,1.736842105,1,American Folk
0.281597222,6,3.042719221,38,2,3.716666667,4.016666667,4.466388889,1.791666667,7,American Folk
0.431468144,10.8,9.487848319,24,2,3.947368421,3.705263158,2.628919668,2.010526316,2,American Folk
0.677122769,14,17.82562439,12,3,3.325581395,3.441860465,2.293131422,2.209302326,2,American Folk
3.25,4,1.271534535,14,5,3.5,2.6,0.44,2.5,12,American Folk
0.354166667,6,3.063113855,13,4,0.833333333,2.166666667,0.472222222,1.25,4,American Folk
0.373798505,7,4.20500239,31,3,3.867924528,3.471698113,3.532217871,1.754716981,16,American Folk
0.570037858,6.87,3.742925559,24,4,2.093023256,3.11627907,2.195781504,1.813953488,4,American Folk
0.1875,2.75,0.555555556,2,2,0.5,2,0,1.25,2,American Folk
1.08012487,11.94736842,12.05693099,29,1,1.967741935,2.774193548,1.207075963,1.870967742,1,American Folk
0.333237575,11,10.41205901,46,9,3.43220339,3.542372881,1.977018098,1.728813559,9,American Folk
0.498888889,12,11.6633597,25,9,3.955555556,3.311111111,1.925432099,2.033333333,7,American Folk
0.395061728,5.944444444,2.662315137,24,8,8,3.555555556,4.691358025,1.777777778,8,American Folk
0.61,7.9,4.972537163,21,5,2.95,2.9,1.09,1.7,1,American Folk
0.764423077,9.983333333,8.536651261,17,2,3.711538462,3.5,1.942307692,2.25,5,American Folk
0.355555556,7,3.97144641,19,9,3.433333333,3,1.6,1.666666667,9,American Folk
0.307527435,11,10.02784979,44,2,4.175925926,3.666666667,2.759259259,1.768518519,9,American Folk
0.39302112,8.3,5.958376691,24,3,3.272727273,3.333333333,1.434343434,1.696969697,3,American Folk
1.280276817,9,6.331461927,9,1,1.823529412,2.823529412,1.792387543,2.117647059,1,American Folk
0,5,2.207899306,31,23,0,2.454545455,0.611570248,1,7,American Folk
0.404285714,12,13.95178937,22,17,4.114285714,3.685714286,4.50122449,1.9,2,American Folk
0.702422145,8.153333333,5.199489929,14,2,1.941176471,3.352941176,2.169550173,1.941176471,3,American Folk
0.50122449,16,21.91524012,24,5,5.428571429,2.971428571,1.399183673,1.885714286,5,American Folk
0.247933884,6,2.914105142,14,2,1.045454545,3.454545455,3.066115702,1.454545455,2,American Folk
0.44,2,0.204081633,7,3,1.9,3.6,1.44,1.6,1,American Folk
0.383786848,8,5.28531856,22,5,4.047619048,3.523809524,1.868480726,1.738095238,3,American Folk
0.795555556,6,2.870646357,21,12,5.5,3.466666667,3.048888889,2.066666667,12,American Folk
0.082644628,3.758730159,1.132689497,18,2,1,2.181818182,1.421487603,1.090909091,3,American Folk
0.44,10,8.050519391,17,7,2.5,3.3,1.36,1.9,4,American Folk
0.486685032,10.3,8.737110204,19,2,4.181818182,2.96969697,1.847566575,1.757575758,7,American Folk
0,1.75,0.191358025,7,5,0,2,0,1,5,American Folk
0.520233196,7.788235294,5.429391991,26,3,4.12962963,3.333333333,2.148148148,1.87037037,3,American Folk
0.567567568,10.77777778,9.560227445,29,1,3.351351351,3.378378378,2.073046019,2,4,American Folk
0.267746914,7,3.724957753,19,3,2.555555556,3.5,1.25,1.694444444,3,American Folk
0.49609375,4,1.214285714,43,39,1.9375,2.375,1.109375,1.5625,39,American Folk
2.417777778,5,1.793536,15,2,2.133333333,3.155555556,1.420246914,2.6,2,American Folk
0.328335256,7.525915751,4.343206836,17,5,3.019607843,3.68627451,1.862360631,1.843137255,1,American Folk
0.563533058,4,1.14325155,14,2,2.613636364,3.363636364,1.41322314,2.068181818,2,American Folk
0.56,3.25,0.859375,9,2,1.733333333,3.333333333,1.288888889,1.8,2,American Folk
0,1,0,7,5,0,1.333333333,0.222222222,1,5,American Folk
2.515555556,7.55,4.972561983,13,4,3.666666667,2.4,0.906666667,2.466666667,4,American Folk
0.408284024,8.95,5.822309619,22,4,3.25,3.038461538,1.190828402,1.769230769,4,American Folk
0.622352082,6,3.024910454,24,6,3.486486486,3.243243243,2.184075968,1.837837838,6,American Folk
0.462222222,11,9.317417081,24,12,3.666666667,3.4,2.706666667,1.733333333,12,American Folk
0.842091571,10,8.06533925,20,4,2.951612903,3.161290323,1.393340271,2.112903226,1,American Folk
0.6875,13.38095238,15.23047421,29,2,4.657894737,3.592105263,2.583621884,2.25,5,American Folk
0.421728395,15,19.43245671,34,5,2.866666667,2.755555556,0.940246914,1.577777778,10,American Folk
0.653983353,7.666666667,4.42861453,12,4,3,3.172413793,1.590963139,2.034482759,1,American Folk
1.215950964,14,15.77988522,43,3,4.386904762,3.869047619,5.804280045,2.398809524,7,American Folk
0.844953174,11,11.25765852,12,3,2.903225806,3.161290323,1.941727367,2.161290323,4,American Folk
0.758928571,7.6,4.495969383,9,2,3.178571429,3.214285714,1.954081633,2.25,1,American Folk
1.8336,6,3.116380424,13,2,1.76,2.64,0.9504,2.08,2,American Folk
0.707429323,6,2.777075553,15,4,3.128205128,3.435897436,2.60486522,2.102564103,4,American Folk
0.506835938,5,1.670034602,18,4,4.8125,3.1875,2.02734375,1.84375,4,American Folk
1.222222222,10.83333333,8.889471773,12,9,3.611111111,2.555555556,0.691358025,2,9,American Folk
0.416232639,11,10.18397706,25,3,3.875,3.041666667,1.581597222,1.854166667,3,American Folk
0.408163265,7.3,4.578650973,29,2,3.448979592,3.306122449,1.845064556,1.714285714,1,American Folk
0.829822485,10.92307692,10.25378207,29,5,3.046153846,3.323076923,1.880236686,1.969230769,3,American Folk
1.108997226,14,17.15695851,29,3,3.793103448,3.149425287,1.828246796,2.379310345,4,American Folk
0,1.85,0.1875,9,7,0,1.333333333,0.222222222,1,7,American Folk
0.499433107,4.835714286,1.935856856,33,2,2.357142857,3.238095238,1.609977324,1.69047619,4,American Folk
0.513408669,14.73214286,18.35609912,31,1,4.064935065,3.116883117,1.427896779,1.922077922,3,American Folk
0,2,0.234375,15,5,0,2.571428571,1.102040816,1,10,American Folk
1.24408284,34.77777778,99.67139651,19,1,5.5,3.179487179,1.506245891,2.423076923,4,American Folk
0.72,4,1.3205428,12,4,1.76,3.84,2.1344,2,2,American Folk
0.390380859,9,7.432977013,19,6,3.34375,3.625,2.234375,1.984375,1,American Folk
1.43359375,3.7,0.88340192,14,14,4.625,3.125,0.984375,2.0625,3,American Folk
0.552800735,9.833333333,7.400880251,19,7,4.03030303,3.151515152,2.431588613,1.848484848,7,American Folk
0.782871972,11.65,11.58102069,29,9,4.215686275,3.392156863,1.983467897,2.264705882,9,American Folk
0.8544,3.175575778,0.744571905,14,11,6.08,3.52,2.8896,2.16,11,American Folk
0.4576,8,5.446453168,20,10,4.12,3.2,1.44,1.68,10,American Folk
8.098765432,15,19.51113905,9,2,4.222222222,2.333333333,0.444444444,3.888888889,2,American Folk
0.331078676,9,7.137420629,29,5,2.509433962,3.132075472,1.246707013,1.679245283,4,American Folk
0.608695652,13.22222222,15.7224426,21,1,2.695652174,3.913043478,2.992438563,2,2,American Folk
0.576388889,16,21.41946745,33,2,2.5,3.055555556,1.163580247,1.75,3,American Folk
0.261728395,15.77419355,20.27145881,19,1,2.955555556,3.422222222,2.243950617,1.777777778,9,American Folk
0.608024691,4,1.487563975,12,5,3.611111111,2.777777778,1.395061728,1.944444444,5,American Folk
1.128888889,6.952,3.595923352,24,8,4.3,3.066666667,1.995555556,1.933333333,4,American Folk
0.375,4,1.514739229,10,3,1.3125,3.5,2.75,1.5,2,American Folk
0.484848485,7,4.141358025,21,3,5.242424242,3.393939394,1.814508724,2,7,American Folk
0.586415816,11,10.95426709,29,8,4.392857143,3.392857143,1.524234694,1.946428571,9,American Folk
0.899408284,8,5.344674556,12,8,3.153846154,3.230769231,1.100591716,1.846153846,5,American Folk
0.419659735,12.8,14.01605587,27,12,2.086956522,3.043478261,1.258979206,1.565217391,12,American Folk
0.535191037,11,10.02385696,26,3,3.737288136,3.559322034,2.907497845,2.084745763,5,American Folk
0.267768595,10,8.632740625,31,5,4.309090909,3.127272727,1.856528926,1.636363636,2,American Folk
0.365889519,9,6.981461224,22,3,3.449275362,3.594202899,2.212140307,1.84057971,4,American Folk
0.694391934,9,7.145779793,20,3,3.405797101,3.362318841,1.47742071,2.173913043,8,American Folk
0.484375,3,0.648888889,10,7,1.375,2.5,0.5,1.375,5,American Folk
0.33033241,7,3.310528343,29,7,3.263157895,3.684210526,2.952908587,1.657894737,7,American Folk
0.6875,6,3.113227417,22,2,4.392857143,3.214285714,3.382653061,1.75,5,American Folk
0.379541522,16,20.62115169,24,2,4.397058824,3.941176471,5.937716263,1.867647059,7,American Folk
0.555363322,10,8.406231732,29,5,4.455882353,3.235294118,1.621107266,1.941176471,12,American Folk
0.2475,9.953488372,7.240011899,13,13,4.4,2.8,1.06,1.55,13,American Folk
1.265306122,2.65,0.5,12,10,5.142857143,2.571428571,0.244897959,1.857142857,10,American Folk
0,5,1.852237253,14,2,0,2,0.285714286,1,2,American Folk
0.94834971,7,4.552300846,20,14,5.174603175,3.428571429,1.736961451,2.063492063,14,American Folk
6.916502301,10.3,9.282341512,43,2,4.153846154,2.41025641,0.857330703,3.487179487,2,American Folk
0.821428571,4,1.21958341,45,7,1.714285714,2.428571429,0.959183673,1.5,7,American Folk
3.751111111,9.8,7.478662295,21,2,6.488888889,2.622222222,1.123950617,2.933333333,2,American Folk
0.766896032,24.83333333,45.47075033,32,5,4.106796117,3.262135922,2.135168253,2.009708738,10,American Folk
0.914166667,19,27.22726237,28,2,4.066666667,3.233333333,2.012222222,2.05,2,American Folk
0.595555556,14.8,20.01787051,22,18,6.25,3.3,1.676666667,1.933333333,16,American Folk
0.839811004,11,9.564508399,22,7,4.839506173,3.234567901,1.636335924,2.271604938,2,American Folk
0.265614727,7,4.027414966,19,9,3.435897436,3.179487179,0.608809993,1.794871795,9,American Folk
0.330400326,9,7.904643448,38,12,4.198473282,4.122137405,4.65683818,1.885496183,3,American Folk
0.393340271,10,8.346044505,14,3,2.580645161,3.096774194,0.732570239,1.838709677,3,American Folk
0.891795482,7,4.602780015,12,5,2.482758621,3.24137931,1.286563615,2.068965517,2,American Folk
0.391184573,11,11.75129476,28,9,3.848484848,4.515151515,7.522497704,1.818181818,7,American Folk
0.469219093,13,15.181959,31,3,3.428571429,3.61038961,2.13391803,1.844155844,1,American Folk
0.465893352,5.89,2.868717515,15,10,4.381578947,4.052631579,3.155124654,2.144736842,9,American Folk
0.49872449,10.95,9.417315516,19,3,3.464285714,3.642857143,2.515306122,2.035714286,9,American Folk
0.77734375,10,8.688464524,24,1,3.53125,3.3125,1.24609375,2.0625,7,American Folk
0.251882711,10,7.160314935,34,10,3.721518987,3.518987342,2.376221759,1.772151899,5,American Folk
0.423333333,11,9.357300814,31,7,3.388888889,3.777777778,3.372839506,1.9,7,American Folk
0.756692445,10,8.48615354,22,9,2.390243902,3.365853659,2.671029149,1.780487805,3,American Folk
0.245906349,8.8,5.960643463,25,7,3.372881356,3.389830508,1.458201666,1.694915254,7,American Folk
0.626725838,22,44.17557054,29,2,3.205128205,3.051282051,1.458908613,1.961538462,2,American Folk
0.349322295,9.714285714,8.025632938,48,12,5.247747748,4.18018018,3.796363931,2.045045045,6,American Folk
0.614958449,12,13.56744455,13,7,2.631578947,2.736842105,2.088642659,1.736842105,7,American Folk
0.557155556,13,13.3892573,33,3,4.226666667,3.306666667,1.732622222,1.946666667,2,American Folk
0.364149306,7,4.435608829,29,8,2.479166667,3.208333333,1.623263889,1.729166667,6,American Folk
1.109375,3.95952381,1.299438706,13,11,3.75,2.25,1.1875,1.875,11,American Folk
0.530612245,3.45,0.984877127,12,7,2,1.714285714,0.489795918,1.428571429,7,American Folk
0.768956924,13.88888889,15.78213466,29,4,4.952830189,3.528301887,2.173727305,2.283018868,3,American Folk
0.809556787,10,8.520937926,21,7,5.736842105,3.368421053,3.443213296,2.078947368,7,American Folk
0.373333333,9,6.71234375,12,2,2.4,3.066666667,1.395555556,1.6,2,American Folk
0.46373365,27,66.14929016,27,12,2.810344828,3.275862069,1.958382878,1.862068966,12,American Folk
0.470742932,15,18.93525266,20,8,5.692307692,2.923076923,1.40433925,1.871794872,12,American Folk
0.343333333,9,6.435041322,17,7,2.633333333,3.333333333,1.222222222,1.7,7,American Folk
0.601134216,12.3,11.70399524,14,4,2.391304348,3.043478261,1.693761815,1.913043478,4,American Folk
0.856122663,13,15.3652364,29,8,3.289855072,3.507246377,2.56878807,2.115942029,5,American Folk
0.241735537,11.56842105,10.44765956,30,1,3.227272727,2.909090909,0.628099174,1.409090909,6,American Folk
0,1.85,0.1875,12,5,0,2.333333333,0.888888889,1,5,American Folk
0.824375,9,7.292479667,31,16,6.35,2.8,1.21,2.025,10,American Folk
0.33033241,12,10.81255955,19,2,2.342105263,3,1.263157895,1.657894737,1,American Folk
0.4536862,6.7,3.652331372,13,9,2,3.391304348,1.281663516,1.739130435,5,American Folk
0.552079655,7,4.171504888,28,22,7.857142857,3.899159664,3.166301815,2.050420168,6,American Folk
0.516781919,6.164705882,3.187554234,24,1,3.103896104,3.558441558,2.688143026,1.948051948,5,American Folk
0.844811754,8,5.814684219,21,13,6.424242424,2.848484848,1.037649219,1.939393939,13,American Folk
0.347755102,12.4,14.65223823,19,3,3.228571429,3.371428571,1.490612245,1.628571429,3,American Folk
0.24609375,20,32.7845805,17,2,1.96875,2.6875,1.21484375,1.5625,2,American Folk
0.64,8,5.082236842,22,3,0.95,3,1.1,1.6,1,American Folk
0.5525,21,35.45716075,36,5,3.025,3.5,3.425,1.85,17,American Folk
0.242214533,4.3,1.3696,10,6,2.705882353,3.058823529,2.878892734,1.588235294,6,American Folk
0.444444444,3,0.7424,14,5,2,3.333333333,2.111111111,1.666666667,5,American Folk
0.8,14.4,18.62108488,21,3,3.8,2.64,1.1104,1.8,3,American Folk
0.483682335,13,15.74458134,33,9,4.305970149,3.52238806,2.174871909,2.037313433,9,American Folk
0.213553719,10,7.339429921,24,2,3.418181818,3.709090909,1.988099174,1.690909091,5,American Folk
0.252743484,10,7.727746162,46,1,4.203703704,3.925925926,4.568587106,1.685185185,12,American Folk
0.596938776,8.4,6.02600047,15,3,2.642857143,3.142857143,1.051020408,1.785714286,3,American Folk
0.583333333,3.391935484,0.871244711,7,2,2.333333333,3,0.333333333,1.5,5,American Folk
0.597633136,4,1.131204427,21,4,2.807692308,3.461538462,1.633136095,1.692307692,4,American Folk
0.77843524,10,10.02958583,12,2,2.923076923,3.487179487,2.301117686,2.128205128,3,American Folk
0.439816743,11,9.387684146,32,2,3.204081633,3.306122449,1.640982924,1.734693878,9,American Folk
0.76016436,17.66666667,27.65076537,18,1,3.911764706,3.323529412,1.39532872,2.220588235,4,American Folk
0.874792899,8.987096774,6.630487168,22,4,6.630769231,3.446153846,2.647100592,2.046153846,15,American Folk
0.545898438,8,4.889689742,15,6,2.375,2.6875,1.33984375,1.78125,6,American Folk
0.343951882,13.3,15.79221242,21,3,3.746268657,3.462686567,2.009801738,1.880597015,3,American Folk
0.469135802,3.3,0.862222222,7,2,1.111111111,2.666666667,1.111111111,1.555555556,2,American Folk
0.38563327,13,13.02338864,24,2,2.086956522,3.173913043,1.404536862,1.695652174,2,American Folk
0,0,0,12,7,0,2,0,1,7,American Folk
3.506760411,18,26.74303205,15,11,5.093023256,2.88372093,2.195781504,2.930232558,1,American Folk
0.6336,8,5.505635543,24,3,4.18,3.52,2.1296,2.08,7,American Folk
0.288085938,16,21.24319237,27,17,6.1875,3,1.9375,1.65625,10,American Folk
0.244897959,3.227083333,0.817708333,9,5,2,3.142857143,0.408163265,1.428571429,5,American Folk
0.677295918,8,5.108342829,22,4,7.642857143,3.5,4.392857143,1.964285714,5,American Folk
0.349030471,7.942857143,5.368721003,17,2,1.315789474,2.315789474,0.847645429,1.421052632,2,American Folk
0.856070557,14,16.59596501,17,5,3.315068493,3.561643836,3.013323325,2.219178082,1,American Folk
1.666666667,5,1.916666667,10,5,2.333333333,2.666666667,0.555555556,2,5,American Folk
0.632236568,6,2.98109375,20,3,3.530612245,3.632653061,3.007913369,2.020408163,5,American Folk
0,1.9,0.222222222,7,2,0,2,0,1,2,American Folk
