Path	Target	Source	Support	Confidence	Probability
128_0.1	128_0.5	128_0.1	93	0.0027530268494123915	0.0028288973384030416
128_0.1	128_1.8	128_0.1	14	0.0004144341493739084	0.0004258555133079848
128_0.1	128_1.1	128_0.1	165	0.00488440247476392	0.0050190114068441065
128_0.1	-5_0.1	128_0.1	122	0.003611497587401202	0.003711026615969582
128_0.1	2_0.1	128_0.1	111	0.0032858707557502738	0.003376425855513308
128_0.1	-3_0.1	128_0.1	58	0.0017169414759776206	0.0017642585551330798
128_0.1	8_0.2	128_0.1	19	0.0005624463455788757	0.0005779467680608365
128_0.1	4_0.2	128_0.1	92	0.002723424410171398	0.0027984790874524715
128_0.1	128_2.1	128_0.1	32	0.0009472780557117906	0.0009733840304182509
128_0.1	11_0.1	128_0.1	82	0.0024274000177614634	0.002494296577946768
128_0.1	-8_0.2	128_0.1	25	0.0007400609810248364	0.0007604562737642585
128_0.1	-15_0.2	128_0.1	25	0.0007400609810248364	0.0007604562737642585
128_0.1	-6_0.2	128_0.1	27	0.0007992658595068233	0.0008212927756653993
128_0.1	128_0.8	128_0.1	51	0.0015097244012906663	0.0015513307984790874
128_0.1	16_0.2	128_0.1	86	0.0025458097747254375	0.002615969581749049
128_0.1	-8_0.1	128_0.1	17	0.0005032414670968888	0.0005171102661596958
128_0.1	6_0.1	128_0.1	34	0.0010064829341937776	0.0010342205323193917
128_0.1	128_1.2	128_0.1	47	0.0013913146443266925	0.001429657794676806
128_0.1	19_0.1	128_0.1	73	0.0021609780645925223	0.002220532319391635
128_0.1	21_0.1	128_0.1	66	0.0019537609899055682	0.0020076045627376426
128_0.1	128_0.7	128_0.1	59	0.001746543915218614	0.0017946768060836502
128_0.1	18_0.1	128_0.1	30	0.0008880731772298037	0.0009125475285171103
128_0.1	23_0.2	128_0.1	24	0.000710458541783843	0.0007300380228136882
128_0.1	26_0.1	128_0.1	33	0.0009768804949527841	0.0010038022813688213
128_0.1	23_0.1	128_0.1	39	0.001154495130398745	0.0011863117870722433
128_0.1	24_0.1	128_0.1	23	0.0006808561025428495	0.0006996197718631179
128_0.1	12_0.1	128_0.1	122	0.003611497587401202	0.003711026615969582
128_0.1	17_0.2	128_0.1	87	0.002575412213966431	0.00264638783269962
128_0.1	22_0.1	128_0.1	13	0.00038483171013291496	0.00039543726235741444
128_0.1	-9_0.2	128_0.1	10	0.00029602439240993455	0.0003041825095057034
128_0.1	-17_0.2	128_0.1	48	0.001420917083567686	0.0014600760456273765
128_0.1	-13_0.2	128_0.1	27	0.0007992658595068233	0.0008212927756653993
128_0.1	-16_0.2	128_0.1	24	0.000710458541783843	0.0007300380228136882
128_0.1	-5_0.2	128_0.1	80	0.0023681951392794764	0.0024334600760456274
128_0.1	128_0.9	128_0.1	48	0.001420917083567686	0.0014600760456273765
128_0.1	-14_0.2	128_0.1	15	0.00044403658861490186	0.00045627376425855514
128_0.1	-7_0.2	128_0.1	22	0.0006512536633018561	0.0006692015209125475
128_0.1	-1_0.2	128_0.1	43	0.0012729048873627187	0.0013079847908745246
128_0.1	-24_0.2	128_0.1	23	0.0006808561025428495	0.0006996197718631179
128_0.1	-12_0.5	128_0.1	15	0.00044403658861490186	0.00045627376425855514
128_0.1	12_0.2	128_0.1	112	0.0033154731949912673	0.0034068441064638785
128_0.1	18_0.2	128_0.1	16	0.0004736390278558953	0.00048669201520912546
128_0.1	18_0.4	128_0.1	11	0.00032562683165092806	0.00033460076045627375
128_0.1	9_0.2	128_0.1	47	0.0013913146443266925	0.001429657794676806
128_0.1	3_0.1	128_0.1	22	0.0006512536633018561	0.0006692015209125475
128_0.1	10_0.2	128_0.1	22	0.0006512536633018561	0.0006692015209125475
128_0.1	17_0.1	128_0.1	83	0.002457002457002457	0.0025247148288973383
128_0.1	24_0.2	128_0.1	21	0.0006216512240608626	0.0006387832699619772
128_0.1	8_0.1	128_0.1	15	0.00044403658861490186	0.00045627376425855514
128_0.1	6_0.2	128_0.1	27	0.0007992658595068233	0.0008212927756653993
128_0.1	128_1.9	128_0.1	10	0.00029602439240993455	0.0003041825095057034
128_0.1	-13_0.1	128_0.1	15	0.00044403658861490186	0.00045627376425855514
128_0.1	10_0.1	128_0.1	11	0.00032562683165092806	0.00033460076045627375
128_0.1	128_1.6	128_0.1	43	0.0012729048873627187	0.0013079847908745246
128_0.1	16_0.1	128_0.1	112	0.0033154731949912673	0.0034068441064638785
128_0.1	128_1.5	128_0.1	11	0.00032562683165092806	0.00033460076045627375
128_0.1	15_0.2	128_0.1	25	0.0007400609810248364	0.0007604562737642585
128_0.1	20_0.2	128_0.1	12	0.0003552292708919215	0.0003650190114068441
128_0.1	128_1.0	128_0.1	28	0.0008288682987478168	0.0008517110266159696
128_0.1	12_0.4	128_0.1	27	0.0007992658595068233	0.0008212927756653993
128_0.1	17_0.4	128_0.1	15	0.00044403658861490186	0.00045627376425855514
128_0.1	24_0.4	128_0.1	46	0.001361712205085699	0.0013992395437262357
128_0.1	28_0.4	128_0.1	30	0.0008880731772298037	0.0009125475285171103
128_0.1	31_0.4	128_0.1	15	0.00044403658861490186	0.00045627376425855514
128_0.1	4_0.5	128_0.1	32	0.0009472780557117906	0.0009733840304182509
128_0.1	26_0.2	128_0.1	13	0.00038483171013291496	0.00039543726235741444
128_0.1	5_0.2	128_0.1	56	0.0016577365974956336	0.0017034220532319393
128_0.1	2_0.2	128_0.1	75	0.0022201829430745093	0.0022813688212927757
128_0.1	13_0.1	128_0.1	15	0.00044403658861490186	0.00045627376425855514
128_0.1	-10_0.1	128_0.1	26	0.0007696634202658299	0.0007908745247148289
128_0.1	-4_0.1	128_0.1	19	0.0005624463455788757	0.0005779467680608365
128_0.1	-2_0.1	128_0.1	17	0.0005032414670968888	0.0005171102661596958
128_0.1	-9_0.1	128_0.1	26	0.0007696634202658299	0.0007908745247148289
128_0.1	-12_0.1	128_0.1	35	0.0010360853734347711	0.001064638783269962
128_0.1	-16_0.1	128_0.1	11	0.00032562683165092806	0.00033460076045627375
128_0.1	-17_0.1	128_0.1	25	0.0007400609810248364	0.0007604562737642585
128_0.1	1_0.1	128_0.1	14	0.0004144341493739084	0.0004258555133079848
128_0.1	-6_0.1	128_0.1	19	0.0005624463455788757	0.0005779467680608365
128_0.1	23_0.4	128_0.1	22	0.0006512536633018561	0.0006692015209125475
128_0.1	19_0.4	128_0.1	48	0.001420917083567686	0.0014600760456273765
128_0.1	9_0.4	128_0.1	27	0.0007992658595068233	0.0008212927756653993
128_0.1	12_0.5	128_0.1	23	0.0006808561025428495	0.0006996197718631179
128_0.1	14_0.4	128_0.1	26	0.0007696634202658299	0.0007908745247148289
128_0.1	11_0.4	128_0.1	22	0.0006512536633018561	0.0006692015209125475
128_0.1	21_0.4	128_0.1	29	0.0008584707379888103	0.0008821292775665399
128_0.1	16_0.4	128_0.1	17	0.0005032414670968888	0.0005171102661596958
128_0.1	26_0.4	128_0.1	15	0.00044403658861490186	0.00045627376425855514
128_0.1	7_0.4	128_0.1	26	0.0007696634202658299	0.0007908745247148289
128_0.1	6_0.4	128_0.1	11	0.00032562683165092806	0.00033460076045627375
128_0.1	7_0.5	128_0.1	16	0.0004736390278558953	0.00048669201520912546
128_0.1	-7_0.4	128_0.1	13	0.00038483171013291496	0.00039543726235741444
128_0.1	-5_0.4	128_0.1	18	0.0005328439063378822	0.0005475285171102662
128_0.1	2_0.4	128_0.1	13	0.00038483171013291496	0.00039543726235741444
128_0.1	-10_0.4	128_0.1	15	0.00044403658861490186	0.00045627376425855514
128_0.1	0_0.4	128_0.1	27	0.0007992658595068233	0.0008212927756653993
128_0.1	5_0.5	128_0.1	36	0.0010656878126757644	0.0010950570342205324
128_0.1	-5_0.5	128_0.1	56	0.0016577365974956336	0.0017034220532319393
128_0.1	128_2.6	128_0.1	20	0.0005920487848198691	0.0006083650190114068
128_0.1	2_0.5	128_0.1	13	0.00038483171013291496	0.00039543726235741444
128_0.1	19_0.5	128_0.1	10	0.00029602439240993455	0.0003041825095057034
128_0.1	9_0.5	128_0.1	14	0.0004144341493739084	0.0004258555133079848
128_0.1	15_0.1	128_0.1	20	0.0005920487848198691	0.0006083650190114068
128_0.1	17_0.5	128_0.1	10	0.00029602439240993455	0.0003041825095057034
128_0.1	-14_0.1	128_0.1	14	0.0004144341493739084	0.0004258555133079848
128_0.1	-28_0.2	128_0.1	29	0.0008584707379888103	0.0008821292775665399
128_0.1	-31_0.2	128_0.1	13	0.00038483171013291496	0.00039543726235741444
128_0.1	-29_0.2	128_0.1	50	0.0014801219620496728	0.001520912547528517
128_0.1	-26_0.2	128_0.1	14	0.0004144341493739084	0.0004258555133079848
128_0.1	-27_0.1	128_0.1	120	0.003552292708919215	0.003650190114068441
128_0.1	0_0.5	128_0.1	11	0.00032562683165092806	0.00033460076045627375
128_0.1	-7_0.1	128_0.1	21	0.0006216512240608626	0.0006387832699619772
128_0.1	-27_0.2	128_0.1	31	0.0009176756164707972	0.0009429657794676806
128_0.1	-25_0.2	128_0.1	11	0.00032562683165092806	0.00033460076045627375
128_0.1	-22_0.2	128_0.1	11	0.00032562683165092806	0.00033460076045627375
128_0.1	-30_0.2	128_0.1	38	0.0011248926911577514	0.001155893536121673
128_0.1	-19_0.2	128_0.1	12	0.0003552292708919215	0.0003650190114068441
128_0.1	11_0.5	128_0.1	10	0.00029602439240993455	0.0003041825095057034
128_0.1	3_0.2	128_0.1	10	0.00029602439240993455	0.0003041825095057034
128_0.1	-19_0.1	128_0.1	10	0.00029602439240993455	0.0003041825095057034
128_0.1	128_1.3	128_0.1	15	0.00044403658861490186	0.00045627376425855514
128_0.1	14_0.5	128_0.1	10	0.00029602439240993455	0.0003041825095057034
0_1.0	128_0.1	0_1.0	17	0.2463768115942029	1.0
-16_0.2	-16_0.2	-16_0.2	39	0.21311475409836064	0.32231404958677684
-16_0.2	-15_0.2	-16_0.2	10	0.0546448087431694	0.08264462809917356
-16_0.2	128_0.1	-16_0.2	22	0.12021857923497267	0.18181818181818182
-16_0.2	-17_0.2	-16_0.2	17	0.09289617486338798	0.14049586776859505
-16_0.2	-19_0.2	-16_0.2	11	0.060109289617486336	0.09090909090909091
-16_0.2	-9_0.2	-16_0.2	11	0.060109289617486336	0.09090909090909091
-16_0.2	-12_0.2	-16_0.2	11	0.060109289617486336	0.09090909090909091
-17_0.2	128_0.1	-17_0.2	75	0.0702247191011236	0.08426966292134831
-17_0.2	-19_0.2	-17_0.2	13	0.012172284644194757	0.014606741573033709
-17_0.2	-20_0.2	-17_0.2	22	0.020599250936329586	0.024719101123595506
-17_0.2	-12_0.2	-17_0.2	119	0.11142322097378277	0.13370786516853933
-17_0.2	-13_0.2	-17_0.2	35	0.03277153558052434	0.03932584269662921
-17_0.2	-10_0.2	-17_0.2	37	0.03464419475655431	0.04157303370786517
-17_0.2	-17_0.2	-17_0.2	441	0.41292134831460675	0.49550561797752807
-17_0.2	-16_0.2	-17_0.2	12	0.011235955056179775	0.01348314606741573
-17_0.2	-24_0.2	-17_0.2	38	0.035580524344569285	0.04269662921348315
-17_0.2	-22_0.2	-17_0.2	17	0.015917602996254682	0.019101123595505618
-17_0.2	128_0.2	-17_0.2	19	0.017790262172284643	0.021348314606741574
-17_0.2	-5_0.2	-17_0.2	10	0.009363295880149813	0.011235955056179775
-17_0.2	-5_0.1	-17_0.2	16	0.0149812734082397	0.017977528089887642
-17_0.2	-21_0.2	-17_0.2	10	0.009363295880149813	0.011235955056179775
-17_0.2	-9_0.2	-17_0.2	13	0.012172284644194757	0.014606741573033709
-17_0.2	128_0.5	-17_0.2	13	0.012172284644194757	0.014606741573033709
-8_0.2>128_0.1	128_0.1	128_0.1	300	0.9202453987730062	1.0
128_0.1>-18_0.2	-18_0.2	-18_0.2	13	0.52	1.0
-18_0.2	-18_0.2	-18_0.2	20	0.26666666666666666	0.5882352941176471
-18_0.2	-17_0.2	-18_0.2	14	0.18666666666666668	0.4117647058823529
-10_0.2>-17_0.2	-17_0.2	-17_0.2	10	0.5882352941176471	1.0
-19_0.2	128_0.1	-19_0.2	10	0.0423728813559322	0.0847457627118644
-19_0.2	-19_0.2	-19_0.2	69	0.2923728813559322	0.5847457627118644
-19_0.2	-12_0.2	-19_0.2	16	0.06779661016949153	0.13559322033898305
-19_0.2	-22_0.2	-19_0.2	12	0.05084745762711865	0.1016949152542373
-19_0.2	-24_0.2	-19_0.2	11	0.046610169491525424	0.09322033898305085
-10_0.2>128_0.1	128_0.1	128_0.1	393	0.8752783964365256	1.0
128_0.1>-20_0.2	-20_0.2	-20_0.2	28	0.5283018867924528	1.0
-20_0.2	-17_0.2	-20_0.2	20	0.07782101167315175	0.11428571428571428
-20_0.2	-20_0.2	-20_0.2	87	0.33852140077821014	0.49714285714285716
-20_0.2	128_0.1	-20_0.2	43	0.16731517509727625	0.24571428571428572
-20_0.2	-24_0.2	-20_0.2	12	0.04669260700389105	0.06857142857142857
-20_0.2	-19_0.2	-20_0.2	13	0.05058365758754864	0.07428571428571429
-12_0.2>-17_0.2	-12_0.2	-17_0.2	24	0.35294117647058826	0.6857142857142857
-12_0.2>-17_0.2	-24_0.2	-17_0.2	11	0.16176470588235295	0.3142857142857143
-7_0.2>-10_0.2	128_0.1	-10_0.2	12	0.18181818181818182	1.0
-15_0.2>-12_0.2	-12_0.1	-12_0.2	12	0.4	1.0
-13_0.2>-10_0.2	-12_0.2	-10_0.2	10	0.2777777777777778	1.0
-10_0.5	128_0.2	-10_0.5	12	0.09917355371900827	0.375
-10_0.5	128_0.1	-10_0.5	20	0.1652892561983471	0.625
128_0.2>-17_0.2	128_0.1	-17_0.2	10	0.16129032258064516	0.45454545454545453
128_0.2>-17_0.2	-17_0.2	-17_0.2	12	0.1935483870967742	0.5454545454545454
-17_0.2>-5_0.2	-5_0.2	-5_0.2	73	0.7849462365591398	1.0
-5_0.2>128_0.1	128_0.1	128_0.1	1009	0.8450586264656617	1.0
-5_0.2>128_0.1>-12_0.2	-5_0.2	-12_0.2	10	0.47619047619047616	1.0
128_0.1>-12_0.2	-12_0.2	-12_0.2	363	0.5902439024390244	1.0
-1_0.3>128_0.2	128_0.2	128_0.2	29	0.5178571428571429	0.6904761904761905
-1_0.3>128_0.2	128_0.1	128_0.2	13	0.23214285714285715	0.30952380952380953
-5_0.3>128_0.2	128_0.2	128_0.2	49	0.48514851485148514	0.6805555555555556
-5_0.3>128_0.2	128_0.1	128_0.2	23	0.22772277227722773	0.3194444444444444
2_0.3	0_0.3	2_0.3	11	0.10377358490566038	1.0
128_0.2>2_0.3>128_0.2	128_0.2	128_0.2	32	0.7441860465116279	1.0
2_0.3>128_0.2	128_0.2	128_0.2	38	0.59375	1.0
-12_0.2>128_0.1	128_0.1	128_0.1	557	0.8635658914728682	1.0
128_0.1>-19_0.2	-19_0.2	-19_0.2	35	0.4794520547945205	1.0
-7_0.2>128_0.1	128_0.1	128_0.1	444	0.8987854251012146	1.0
12_0.3	12_0.2	12_0.3	10	0.06369426751592357	0.15873015873015872
12_0.3	12_0.3	12_0.3	19	0.12101910828025478	0.30158730158730157
12_0.3	12_0.1	12_0.3	11	0.07006369426751592	0.1746031746031746
12_0.3	11_0.3	12_0.3	10	0.06369426751592357	0.15873015873015872
12_0.3	9_0.2	12_0.3	13	0.08280254777070063	0.20634920634920634
128_0.4>128_0.1	128_0.1	128_0.1	186	0.8691588785046729	1.0
128_0.1>12_0.2	12_0.2	12_0.2	188	0.3527204502814259	1.0
12_0.2	12_0.2	12_0.2	268	0.21019607843137256	0.2554814108674929
12_0.2	0_0.2	12_0.2	21	0.01647058823529412	0.02001906577693041
12_0.2	7_0.2	12_0.2	56	0.04392156862745098	0.05338417540514776
12_0.2	10_0.2	12_0.2	15	0.011764705882352941	0.014299332697807437
12_0.2	128_0.1	12_0.2	76	0.0596078431372549	0.07244995233555768
12_0.2	16_0.1	12_0.2	19	0.014901960784313726	0.01811248808388942
12_0.2	12_0.1	12_0.2	35	0.027450980392156862	0.03336510962821735
12_0.2	12_0.4	12_0.2	20	0.01568627450980392	0.019065776930409915
12_0.2	11_0.2	12_0.2	68	0.05333333333333334	0.06482364156339371
12_0.2	14_0.1	12_0.2	10	0.00784313725490196	0.009532888465204958
12_0.2	128_0.2	12_0.2	19	0.014901960784313726	0.01811248808388942
12_0.2	16_0.2	12_0.2	69	0.05411764705882353	0.0657769304099142
12_0.2	12_0.5	12_0.2	13	0.01019607843137255	0.012392755004766444
12_0.2	4_0.2	12_0.2	21	0.01647058823529412	0.02001906577693041
12_0.2	8_0.2	12_0.2	16	0.012549019607843137	0.015252621544327931
12_0.2	19_0.2	12_0.2	20	0.01568627450980392	0.019065776930409915
12_0.2	17_0.2	12_0.2	17	0.013333333333333334	0.016205910390848427
12_0.2	9_0.2	12_0.2	72	0.05647058823529412	0.06863679694947569
12_0.2	14_0.2	12_0.2	86	0.06745098039215686	0.08198284080076262
12_0.2	5_0.2	12_0.2	18	0.01411764705882353	0.017159199237368923
12_0.2	2_0.2	12_0.2	15	0.011764705882352941	0.014299332697807437
12_0.2	6_0.2	12_0.2	12	0.009411764705882352	0.011439466158245948
12_0.2	15_0.2	12_0.2	24	0.018823529411764704	0.022878932316491896
12_0.2	21_0.2	12_0.2	12	0.009411764705882352	0.011439466158245948
12_0.2	20_0.2	12_0.2	12	0.009411764705882352	0.011439466158245948
12_0.2	9_0.1	12_0.2	22	0.017254901960784313	0.020972354623450904
12_0.2	9_0.5	12_0.2	13	0.01019607843137255	0.012392755004766444
12_0.2>11_0.2	7_0.2	11_0.2	14	0.1414141414141414	1.0
11_0.2	128_0.1	11_0.2	74	0.09536082474226804	0.12231404958677686
11_0.2	12_0.2	11_0.2	79	0.1018041237113402	0.1305785123966942
11_0.2	12_0.1	11_0.2	13	0.01675257731958763	0.021487603305785124
11_0.2	14_0.1	11_0.2	15	0.019329896907216496	0.024793388429752067
11_0.2	8_0.2	11_0.2	15	0.019329896907216496	0.024793388429752067
11_0.2	11_0.5	11_0.2	12	0.015463917525773196	0.019834710743801654
11_0.2	11_0.2	11_0.2	105	0.13530927835051546	0.17355371900826447
11_0.2	9_0.2	11_0.2	23	0.029639175257731958	0.03801652892561983
11_0.2	7_0.2	11_0.2	62	0.07989690721649484	0.1024793388429752
11_0.2	16_0.2	11_0.2	17	0.02190721649484536	0.02809917355371901
11_0.2	14_0.2	11_0.2	50	0.06443298969072164	0.08264462809917356
11_0.2	18_0.2	11_0.2	10	0.01288659793814433	0.01652892561983471
11_0.2	19_0.2	11_0.2	15	0.019329896907216496	0.024793388429752067
11_0.2	11_0.1	11_0.2	15	0.019329896907216496	0.024793388429752067
11_0.2	13_0.2	11_0.2	13	0.01675257731958763	0.021487603305785124
11_0.2	128_0.2	11_0.2	14	0.01804123711340206	0.023140495867768594
11_0.2	2_0.2	11_0.2	20	0.02577319587628866	0.03305785123966942
11_0.2	7_0.5	11_0.2	14	0.01804123711340206	0.023140495867768594
11_0.2	12_0.3	11_0.2	13	0.01675257731958763	0.021487603305785124
11_0.2	12_0.4	11_0.2	16	0.020618556701030927	0.026446280991735537
11_0.2	7_0.1	11_0.2	10	0.01288659793814433	0.01652892561983471
11_0.2>12_0.2	11_0.2	12_0.2	10	0.13513513513513514	1.0
14_0.3	14_0.3	14_0.3	16	0.12121212121212122	1.0
14_0.3>128_0.4	128_0.4	128_0.4	10	0.9090909090909091	1.0
17_0.3	14_0.2	17_0.3	19	0.2878787878787879	1.0
128_0.1>14_0.2	14_0.2	14_0.2	123	0.328	1.0
14_0.2	14_0.2	14_0.2	204	0.18732782369146006	0.23155505107832008
14_0.2	128_0.1	14_0.2	72	0.06611570247933884	0.08172531214528944
14_0.2	7_0.2	14_0.2	39	0.03581267217630854	0.04426787741203178
14_0.2	16_0.1	14_0.2	11	0.010101010101010102	0.012485811577752554
14_0.2	14_0.1	14_0.2	25	0.02295684113865932	0.028376844494892167
14_0.2	19_0.2	14_0.2	54	0.049586776859504134	0.06129398410896708
14_0.2	17_0.1	14_0.2	10	0.009182736455463728	0.011350737797956867
14_0.2	17_0.2	14_0.2	57	0.05234159779614325	0.06469920544835414
14_0.2	15_0.2	14_0.2	31	0.028466483011937556	0.03518728717366629
14_0.2	14_0.5	14_0.2	13	0.011937557392102846	0.014755959137343927
14_0.2	11_0.1	14_0.2	18	0.01652892561983471	0.02043132803632236
14_0.2	11_0.2	14_0.2	82	0.07529843893480258	0.09307604994324631
14_0.2	21_0.2	14_0.2	25	0.02295684113865932	0.028376844494892167
14_0.2	10_0.1	14_0.2	13	0.011937557392102846	0.014755959137343927
14_0.2	13_0.2	14_0.2	29	0.02662993572084481	0.032917139614074914
14_0.2	2_0.2	14_0.2	11	0.010101010101010102	0.012485811577752554
14_0.2	12_0.2	14_0.2	56	0.051423324150596875	0.06356413166855845
14_0.2	128_0.2	14_0.2	31	0.028466483011937556	0.03518728717366629
14_0.2	9_0.2	14_0.2	18	0.01652892561983471	0.02043132803632236
14_0.2	10_0.2	14_0.2	17	0.015610651974288337	0.019296254256526674
14_0.2	16_0.2	14_0.2	48	0.0440771349862259	0.05448354143019296
14_0.2	18_0.2	14_0.2	17	0.015610651974288337	0.019296254256526674
14_0.2>13_0.2	128_0.1	13_0.2	10	0.2857142857142857	1.0
13_0.2	128_0.1	13_0.2	21	0.12574850299401197	0.21875
13_0.2	10_0.2	13_0.2	13	0.07784431137724551	0.13541666666666666
13_0.2	14_0.2	13_0.2	16	0.09580838323353294	0.16666666666666666
13_0.2	11_0.2	13_0.2	10	0.059880239520958084	0.10416666666666667
13_0.2	13_0.2	13_0.2	14	0.08383233532934131	0.14583333333333334
13_0.2	9_0.2	13_0.2	11	0.0658682634730539	0.11458333333333333
13_0.2	12_0.2	13_0.2	11	0.0658682634730539	0.11458333333333333
14_0.2>128_0.1	128_0.1	128_0.1	265	0.6743002544529262	1.0
7_1.0	128_0.2	7_1.0	12	0.13636363636363635	1.0
9_0.2	12_0.1	9_0.2	16	0.017075773745997867	0.021505376344086023
9_0.2	128_0.1	9_0.2	60	0.064034151547492	0.08064516129032258
9_0.2	2_0.2	9_0.2	21	0.022411953041622197	0.028225806451612902
9_0.2	8_0.2	9_0.2	15	0.016008537886873	0.020161290322580645
9_0.2	9_0.4	9_0.2	11	0.011739594450373533	0.01478494623655914
9_0.2	6_0.2	9_0.2	31	0.033084311632870865	0.041666666666666664
9_0.2	8_0.1	9_0.2	17	0.01814300960512273	0.0228494623655914
9_0.2	11_0.2	9_0.2	44	0.04695837780149413	0.05913978494623656
9_0.2	9_0.1	9_0.2	32	0.03415154749199573	0.043010752688172046
9_0.2	9_0.2	9_0.2	185	0.19743863393810032	0.24865591397849462
9_0.2	16_0.2	9_0.2	15	0.016008537886873	0.020161290322580645
9_0.2	14_0.2	9_0.2	22	0.023479188900747065	0.02956989247311828
9_0.2	4_0.2	9_0.2	14	0.014941302027748132	0.01881720430107527
9_0.2	10_0.2	9_0.2	18	0.0192102454642476	0.024193548387096774
9_0.2	12_0.2	9_0.2	47	0.05016008537886873	0.06317204301075269
9_0.2	16_0.1	9_0.2	12	0.012806830309498399	0.016129032258064516
9_0.2	7_0.2	9_0.2	68	0.07257203842049093	0.0913978494623656
9_0.2	128_0.2	9_0.2	22	0.023479188900747065	0.02956989247311828
9_0.2	5_0.2	9_0.2	67	0.07150480256136606	0.09005376344086022
9_0.2	9_0.5	9_0.2	11	0.011739594450373533	0.01478494623655914
9_0.2	5_0.1	9_0.2	16	0.017075773745997867	0.021505376344086023
12_0.1	7_0.1	12_0.1	51	0.027747551686615888	0.031914893617021274
12_0.1	11_0.1	12_0.1	103	0.05603917301414581	0.06445556946182729
12_0.1	12_0.1	12_0.1	470	0.25571273122959737	0.29411764705882354
12_0.1	9_0.1	12_0.1	191	0.10391730141458107	0.1195244055068836
12_0.1	15_0.1	12_0.1	36	0.01958650707290533	0.02252816020025031
12_0.1	14_0.1	12_0.1	129	0.07018498367791078	0.08072590738423029
12_0.1	7_0.2	12_0.1	10	0.00544069640914037	0.006257822277847309
12_0.1	16_0.1	12_0.1	158	0.08596300326441784	0.09887359198998748
12_0.1	128_0.1	12_0.1	97	0.05277475516866159	0.0607008760951189
12_0.1	12_0.2	12_0.1	64	0.03482045701849837	0.04005006257822278
12_0.1	14_0.2	12_0.1	25	0.013601741022850925	0.015644555694618274
12_0.1	9_0.2	12_0.1	14	0.007616974972796518	0.008760951188986232
12_0.1	12_0.5	12_0.1	21	0.011425462459194777	0.013141426783479349
12_0.1	4_0.1	12_0.1	25	0.013601741022850925	0.015644555694618274
12_0.1	10_0.1	12_0.1	17	0.009249183895538629	0.010638297872340425
12_0.1	8_0.1	12_0.1	34	0.018498367791077257	0.02127659574468085
12_0.1	17_0.1	12_0.1	19	0.010337323177366704	0.011889862327909888
12_0.1	12_0.4	12_0.1	13	0.007072905331882481	0.008135168961201502
12_0.1	128_0.2	12_0.1	38	0.020674646354733407	0.023779724655819776
12_0.1	19_0.1	12_0.1	32	0.017410228509249184	0.02002503128911139
12_0.1	21_0.1	12_0.1	12	0.006528835690968444	0.007509386733416771
12_0.1	12_0.3	12_0.1	13	0.007072905331882481	0.008135168961201502
12_0.1	11_0.2	12_0.1	13	0.007072905331882481	0.008135168961201502
12_0.1	5_0.1	12_0.1	13	0.007072905331882481	0.008135168961201502
12_0.1>128_0.1	128_0.1	128_0.1	128	0.48484848484848486	0.8767123287671232
